ContestOrder,Contest,Contest ID,Choice,Precinct,BallotsWith Contest,Votes,Overvoted WithVote for this Choice,Undervoted WithoutVote for this Choice,Ballots WithVotes for Others
1,US President and Vice President (Vote for 1),38,Cornel West,420,"3,232",2,0,38,"3,192"
1,US President and Vice President (Vote for 1),38,Cornel West,421,500,3,1,9,487
1,US President and Vice President (Vote for 1),38,Cornel West,422,17,0,0,0,17
1,US President and Vice President (Vote for 1),38,Cornel West,423,"3,059",9,0,39,"3,011"
1,US President and Vice President (Vote for 1),38,Cornel West,424,"4,668",5,0,67,"4,596"
1,US President and Vice President (Vote for 1),38,Cornel West,425,683,0,0,9,674
1,US President and Vice President (Vote for 1),38,Cornel West,426,438,2,0,7,429
1,US President and Vice President (Vote for 1),38,Cornel West,427,"1,303",0,0,20,"1,283"
1,US President and Vice President (Vote for 1),38,Cornel West,428,"1,361",3,0,10,"1,348"
1,US President and Vice President (Vote for 1),38,Cornel West,429,"2,703",7,0,21,"2,675"
1,US President and Vice President (Vote for 1),38,Cornel West,430,"2,319",2,0,32,"2,285"
1,US President and Vice President (Vote for 1),38,Cornel West,431,776,2,0,12,762
1,US President and Vice President (Vote for 1),38,Cornel West,432,306,3,0,1,302
1,US President and Vice President (Vote for 1),38,Cornel West,433,"2,174",1,0,25,"2,148"
1,US President and Vice President (Vote for 1),38,Cornel West,434,"4,411",10,0,33,"4,368"
1,US President and Vice President (Vote for 1),38,Cornel West,435,"4,142",6,0,44,"4,092"
1,US President and Vice President (Vote for 1),38,Cornel West,436,"2,244",4,0,33,"2,207"
1,US President and Vice President (Vote for 1),38,Cornel West,437,63,0,0,2,61
1,US President and Vice President (Vote for 1),38,Cornel West,438,494,2,0,3,489
1,US President and Vice President (Vote for 1),38,Cornel West,439,"2,379",3,0,16,"2,360"
1,US President and Vice President (Vote for 1),38,Cornel West,440,"1,466",3,0,16,"1,447"
1,US President and Vice President (Vote for 1),38,Cornel West,441,70,0,0,0,70
1,US President and Vice President (Vote for 1),38,Cornel West,442,"2,719",2,1,38,"2,678"
1,US President and Vice President (Vote for 1),38,Cornel West,443,11,0,0,0,11
1,US President and Vice President (Vote for 1),38,Cornel West,444,121,1,0,2,118
1,US President and Vice President (Vote for 1),38,Cornel West,445,1,0,0,0,1
1,US President and Vice President (Vote for 1),38,Cornel West,446,107,0,0,1,106
1,US President and Vice President (Vote for 1),38,Cornel West,447,285,0,0,6,279
1,US President and Vice President (Vote for 1),38,Cornel West,448,773,2,0,9,762
1,US President and Vice President (Vote for 1),38,Cornel West,449,293,0,0,2,291
1,US President and Vice President (Vote for 1),38,Cornel West,450,170,0,0,1,169
1,US President and Vice President (Vote for 1),38,Cornel West,451,"1,071",0,0,16,"1,055"
1,US President and Vice President (Vote for 1),38,Cornel West,452,100,4,0,2,94
1,US President and Vice President (Vote for 1),38,Cornel West,453,11,0,0,0,11
1,US President and Vice President (Vote for 1),38,Cornel West,454,19,0,0,0,19
1,US President and Vice President (Vote for 1),38,Cornel West,455,"1,491",4,1,13,"1,473"
1,US President and Vice President (Vote for 1),38,Cornel West,456,7,0,0,0,7
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,301,"1,727",15,1,18,"1,693"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,302,"2,559",10,1,20,"2,528"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,303,332,0,0,3,329
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,304,"1,077",5,0,13,"1,059"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,305,954,7,0,8,939
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,306,581,2,0,7,572
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,307,"4,511",25,0,36,"4,450"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,308,149,0,0,4,145
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,309,"4,322",26,0,46,"4,250"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,310,616,3,1,4,608
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,311,688,4,0,7,677
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,312,"1,707",8,0,13,"1,686"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,313,3,0,0,0,3
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,314,311,0,0,6,305
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,315,493,1,0,7,485
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,316,"1,728",6,0,21,"1,701"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,317,170,2,0,3,165
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,318,"3,767",23,0,30,"3,714"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,319,"5,213",15,1,38,"5,159"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,320,"1,780",12,0,20,"1,748"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,321,328,4,0,7,317
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,322,269,4,0,2,263
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,324,520,3,0,3,514
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,325,156,1,0,1,154
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,326,"1,900",13,1,16,"1,870"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,327,"5,329",32,2,42,"5,253"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,328,933,7,0,9,917
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,329,"7,717",56,0,65,"7,596"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,330,"2,157",8,0,19,"2,130"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,331,"2,404",14,0,20,"2,370"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,332,"2,555",18,0,21,"2,516"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,333,"3,631",9,1,20,"3,601"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,334,137,1,0,0,136
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,335,"4,278",26,0,53,"4,199"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,336,"2,958",14,1,28,"2,915"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,337,"1,089",6,4,9,"1,070"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,338,"5,188",24,2,36,"5,126"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,339,"4,834",17,1,33,"4,783"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,340,"6,965",35,0,71,"6,859"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,341,306,4,0,2,300
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,342,63,0,0,0,63
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,343,"2,616",9,0,23,"2,584"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,344,"2,809",15,0,22,"2,772"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,345,27,0,0,0,27
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,346,275,1,0,2,272
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,347,55,0,0,0,55
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,348,27,1,0,1,25
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,349,577,1,0,2,574
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,350,"6,380",28,1,40,"6,311"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,351,"3,182",15,0,20,"3,147"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,352,"1,141",4,1,8,"1,128"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,353,"2,235",12,0,25,"2,198"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,354,"1,816",7,1,15,"1,793"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,355,"1,370",10,0,12,"1,348"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,356,"1,668",8,2,14,"1,644"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,357,814,1,1,5,807
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,358,"2,537",14,0,23,"2,500"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,359,"2,336",9,3,20,"2,304"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,360,"2,850",17,0,25,"2,808"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,361,"2,064",8,0,17,"2,039"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,362,"6,348",43,0,61,"6,244"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,363,"2,946",20,0,33,"2,893"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,364,"4,497",25,0,64,"4,408"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,365,"4,651",24,0,59,"4,568"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,366,"1,650",7,0,21,"1,622"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,367,"4,294",24,0,42,"4,228"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,368,"3,813",22,0,28,"3,763"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,369,"1,665",11,0,24,"1,630"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,370,"2,108",7,0,29,"2,072"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,371,"2,044",12,0,21,"2,011"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,372,"1,712",8,0,21,"1,683"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,373,330,2,0,4,324
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,374,9,0,0,0,9
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,375,279,0,0,6,273
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,376,"1,786",7,0,21,"1,758"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,377,"2,275",15,1,20,"2,239"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,378,947,2,0,6,939
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,379,"3,866",15,0,45,"3,806"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,380,"3,035",14,0,32,"2,989"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,381,476,1,0,9,466
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,382,"3,911",18,2,34,"3,857"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,383,"1,576",3,0,13,"1,560"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,384,"4,511",20,0,39,"4,452"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,385,776,4,0,14,758
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,386,"1,955",6,0,27,"1,922"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,387,21,0,0,0,21
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,388,250,0,0,2,248
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,389,"7,683",39,0,78,"7,566"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,390,"2,109",6,0,27,"2,076"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,391,406,0,0,4,402
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,392,112,1,0,3,108
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,393,631,3,0,9,619
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,394,249,2,0,0,247
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,395,"5,420",33,1,48,"5,338"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,396,837,8,0,14,815
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,397,"2,944",10,0,23,"2,911"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,398,"1,774",12,0,20,"1,742"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,399,"2,222",12,0,17,"2,193"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,400,"3,530",14,0,40,"3,476"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,401,"1,868",10,0,18,"1,840"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,402,"6,434",26,0,78,"6,330"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,403,"1,378",6,0,11,"1,361"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,404,"5,930",35,1,62,"5,832"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,405,"7,583",37,3,86,"7,457"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,406,"2,042",10,0,20,"2,012"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,407,873,4,0,15,854
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,408,322,1,0,6,315
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,409,"4,527",23,2,44,"4,458"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,410,"1,324",6,0,12,"1,306"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,411,"1,313",8,0,7,"1,298"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,412,"1,762",15,0,21,"1,726"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,413,"1,460",13,0,16,"1,431"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,414,527,1,0,3,523
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,415,852,5,0,9,838
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,416,847,1,0,7,839
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,417,409,0,0,4,405
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,418,"3,034",15,0,26,"2,993"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,419,"1,800",5,1,20,"1,774"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,420,"3,232",18,0,38,"3,176"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,421,500,1,1,9,489
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,422,17,0,0,0,17
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,423,"3,059",16,0,39,"3,004"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,424,"4,668",14,0,67,"4,587"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,425,683,1,0,9,673
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,426,438,2,0,7,429
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,427,"1,303",9,0,20,"1,274"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,428,"1,361",11,0,10,"1,340"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,429,"2,703",19,0,21,"2,663"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,430,"2,319",11,0,32,"2,276"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,431,776,5,0,12,759
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,432,306,1,0,1,304
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,433,"2,174",16,0,25,"2,133"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,434,"4,411",20,0,33,"4,358"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,435,"4,142",24,0,44,"4,074"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,436,"2,244",11,0,33,"2,200"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,437,63,0,0,2,61
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,438,494,4,0,3,487
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,439,"2,379",6,0,16,"2,357"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,440,"1,466",11,0,16,"1,439"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,441,70,0,0,0,70
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,442,"2,719",7,1,38,"2,673"
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,443,11,0,0,0,11
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,444,121,0,0,2,119
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,445,1,0,0,0,1
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,446,107,0,0,1,106
1,US President and Vice President (Vote for 1),38,Chase Oliver/Mike ter Maat,447,285,1,0,6,278
