state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2016,Richmond County,county:37153,Richmond County,county,Hillary Clinton,Donald J. Trump,8501,10383,444,19328,US SENATE,Deborah K. Ross,Richard Burr,8430,9732,704,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Robeson County,county:37155,Robeson County,county,Hillary Clinton,Donald J. Trump,19016,20762,1080,40858,US SENATE,Deborah K. Ross,Richard Burr,19053,19792,805,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Rockingham County,county:37157,Rockingham County,county,Hillary Clinton,Donald J. Trump,14228,26830,1220,42278,US SENATE,Deborah K. Ross,Richard Burr,14193,26157,1538,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Rowan County,county:37159,Rowan County,county,Hillary Clinton,Donald J. Trump,19400,42810,2159,64369,US SENATE,Deborah K. Ross,Richard Burr,19227,41230,3222,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Rutherford County,county:37161,Rutherford County,county,Hillary Clinton,Donald J. Trump,7512,21871,924,30307,US SENATE,Deborah K. Ross,Richard Burr,8240,20366,1152,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Sampson County,county:37163,Sampson County,county,Hillary Clinton,Donald J. Trump,10547,14838,543,25928,US SENATE,Deborah K. Ross,Richard Burr,10269,14819,529,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Scotland County,county:37165,Scotland County,county,Hillary Clinton,Donald J. Trump,7319,6256,353,13928,US SENATE,Deborah K. Ross,Richard Burr,7161,6113,287,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Stanly County,county:37167,Stanly County,county,Hillary Clinton,Donald J. Trump,7094,21964,859,29917,US SENATE,Deborah K. Ross,Richard Burr,7255,20831,1560,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Stokes County,county:37169,Stokes County,county,Hillary Clinton,Donald J. Trump,4665,17116,769,22550,US SENATE,Deborah K. Ross,Richard Burr,4774,16698,975,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Surry County,county:37171,Surry County,county,Hillary Clinton,Donald J. Trump,7488,23671,1037,32196,US SENATE,Deborah K. Ross,Richard Burr,7509,23143,1162,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Swain County,county:37173,Swain County,county,Hillary Clinton,Donald J. Trump,2196,3565,363,6124,US SENATE,Deborah K. Ross,Richard Burr,2320,3323,349,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Transylvania County,county:37175,Transylvania County,county,Hillary Clinton,Donald J. Trump,6558,10520,791,17869,US SENATE,Deborah K. Ross,Richard Burr,6749,10221,695,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Tyrrell County,county:37177,Tyrrell County,county,Hillary Clinton,Donald J. Trump,720,975,44,1739,US SENATE,Deborah K. Ross,Richard Burr,695,941,71,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Union County,county:37179,Union County,county,Hillary Clinton,Donald J. Trump,34337,66707,4666,105710,US SENATE,Deborah K. Ross,Richard Burr,32116,67893,4385,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Vance County,county:37181,Vance County,county,Hillary Clinton,Donald J. Trump,12229,7332,416,19977,US SENATE,Deborah K. Ross,Richard Burr,12056,7362,344,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Wake County,county:37183,Wake County,county,Hillary Clinton,Donald J. Trump,302736,196082,28806,527624,US SENATE,Deborah K. Ross,Richard Burr,290286,217789,16534,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Warren County,county:37185,Warren County,county,Hillary Clinton,Donald J. Trump,6413,3214,215,9842,US SENATE,Deborah K. Ross,Richard Burr,6336,3258,181,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Washington County,county:37187,Washington County,county,Hillary Clinton,Donald J. Trump,3510,2564,91,6165,US SENATE,Deborah K. Ross,Richard Burr,3392,2534,155,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Watauga County,county:37189,Watauga County,county,Hillary Clinton,Donald J. Trump,14138,13697,2150,29985,US SENATE,Deborah K. Ross,Richard Burr,13837,14259,1428,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Wayne County,county:37191,Wayne County,county,Hillary Clinton,Donald J. Trump,21770,27540,1379,50689,US SENATE,Deborah K. Ross,Richard Burr,21286,27530,1288,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Wilkes County,county:37193,Wilkes County,county,Hillary Clinton,Donald J. Trump,6638,23752,906,31296,US SENATE,Deborah K. Ross,Richard Burr,6749,22852,1317,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Wilson County,county:37195,Wilson County,county,Hillary Clinton,Donald J. Trump,19663,17531,941,38135,US SENATE,Deborah K. Ross,Richard Burr,19435,17641,794,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Yadkin County,county:37197,Yadkin County,county,Hillary Clinton,Donald J. Trump,3160,13880,584,17624,US SENATE,Deborah K. Ross,Richard Burr,3162,13704,669,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2016,Yancey County,county:37199,Yancey County,county,Hillary Clinton,Donald J. Trump,3196,6385,379,9960,US SENATE,Deborah K. Ross,Richard Burr,3566,5956,371,presidentVsUSSenateCounty,nc-2016-results-precinct-zip,nc-2016-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2016_11_08/results_pct_20161108.zip
NC,2020,Alamance County,county:37001,01,precinct,Joseph R. Biden,Donald J. Trump,566,2299,42,2907,US SENATE,Cal Cunningham,Thom Tillis,564,2205,119,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,02,precinct,Joseph R. Biden,Donald J. Trump,559,2387,26,2972,US SENATE,Cal Cunningham,Thom Tillis,570,2290,97,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,03C,precinct,Joseph R. Biden,Donald J. Trump,865,1143,26,2034,US SENATE,Cal Cunningham,Thom Tillis,791,1173,61,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,03N,precinct,Joseph R. Biden,Donald J. Trump,1301,1197,27,2525,US SENATE,Cal Cunningham,Thom Tillis,1229,1195,71,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,03N2,precinct,Joseph R. Biden,Donald J. Trump,403,259,3,665,US SENATE,Cal Cunningham,Thom Tillis,382,268,11,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,03S,precinct,Joseph R. Biden,Donald J. Trump,2710,2624,100,5434,US SENATE,Cal Cunningham,Thom Tillis,2629,2548,196,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,03W,precinct,Joseph R. Biden,Donald J. Trump,947,1473,44,2464,US SENATE,Cal Cunningham,Thom Tillis,939,1455,58,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,04,precinct,Joseph R. Biden,Donald J. Trump,710,2449,37,3196,US SENATE,Cal Cunningham,Thom Tillis,711,2359,108,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,05,precinct,Joseph R. Biden,Donald J. Trump,435,1706,21,2162,US SENATE,Cal Cunningham,Thom Tillis,457,1616,75,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,06E,precinct,Joseph R. Biden,Donald J. Trump,920,827,33,1780,US SENATE,Cal Cunningham,Thom Tillis,905,776,87,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,06N,precinct,Joseph R. Biden,Donald J. Trump,997,560,25,1582,US SENATE,Cal Cunningham,Thom Tillis,984,500,85,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,06S,precinct,Joseph R. Biden,Donald J. Trump,1029,1392,32,2453,US SENATE,Cal Cunningham,Thom Tillis,1026,1316,101,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,06W,precinct,Joseph R. Biden,Donald J. Trump,406,371,10,787,US SENATE,Cal Cunningham,Thom Tillis,399,339,39,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,07,precinct,Joseph R. Biden,Donald J. Trump,581,1996,34,2611,US SENATE,Cal Cunningham,Thom Tillis,588,1917,86,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,08N,precinct,Joseph R. Biden,Donald J. Trump,845,1467,30,2342,US SENATE,Cal Cunningham,Thom Tillis,838,1397,91,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,08S,precinct,Joseph R. Biden,Donald J. Trump,357,826,21,1204,US SENATE,Cal Cunningham,Thom Tillis,359,794,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,09N,precinct,Joseph R. Biden,Donald J. Trump,841,1060,34,1935,US SENATE,Cal Cunningham,Thom Tillis,820,1019,75,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,09S,precinct,Joseph R. Biden,Donald J. Trump,1452,2176,45,3673,US SENATE,Cal Cunningham,Thom Tillis,1417,2078,168,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,10N,precinct,Joseph R. Biden,Donald J. Trump,1213,1676,42,2931,US SENATE,Cal Cunningham,Thom Tillis,1161,1636,110,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,10S1,precinct,Joseph R. Biden,Donald J. Trump,2598,2090,86,4774,US SENATE,Cal Cunningham,Thom Tillis,2503,2061,188,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,11,precinct,Joseph R. Biden,Donald J. Trump,1339,1330,32,2701,US SENATE,Cal Cunningham,Thom Tillis,1349,1247,95,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,12E,precinct,Joseph R. Biden,Donald J. Trump,657,355,21,1033,US SENATE,Cal Cunningham,Thom Tillis,646,320,62,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,12N,precinct,Joseph R. Biden,Donald J. Trump,1818,372,34,2224,US SENATE,Cal Cunningham,Thom Tillis,1804,327,85,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,12S,precinct,Joseph R. Biden,Donald J. Trump,525,246,10,781,US SENATE,Cal Cunningham,Thom Tillis,508,227,35,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,12W,precinct,Joseph R. Biden,Donald J. Trump,897,692,27,1616,US SENATE,Cal Cunningham,Thom Tillis,874,653,76,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,13,precinct,Joseph R. Biden,Donald J. Trump,1412,1248,42,2702,US SENATE,Cal Cunningham,Thom Tillis,1410,1165,105,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,035,precinct,Joseph R. Biden,Donald J. Trump,1516,1775,37,3328,US SENATE,Cal Cunningham,Thom Tillis,1469,1736,101,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,063,precinct,Joseph R. Biden,Donald J. Trump,1198,571,20,1789,US SENATE,Cal Cunningham,Thom Tillis,1198,528,50,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,064,precinct,Joseph R. Biden,Donald J. Trump,1483,2078,47,3608,US SENATE,Cal Cunningham,Thom Tillis,1460,1995,126,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,103,precinct,Joseph R. Biden,Donald J. Trump,910,1542,26,2478,US SENATE,Cal Cunningham,Thom Tillis,875,1495,95,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,104,precinct,Joseph R. Biden,Donald J. Trump,1014,632,31,1677,US SENATE,Cal Cunningham,Thom Tillis,996,598,70,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,124,precinct,Joseph R. Biden,Donald J. Trump,679,739,29,1447,US SENATE,Cal Cunningham,Thom Tillis,663,714,67,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,125,precinct,Joseph R. Biden,Donald J. Trump,692,931,13,1636,US SENATE,Cal Cunningham,Thom Tillis,683,871,65,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,126,precinct,Joseph R. Biden,Donald J. Trump,674,852,15,1541,US SENATE,Cal Cunningham,Thom Tillis,614,872,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,127,precinct,Joseph R. Biden,Donald J. Trump,2093,809,42,2944,US SENATE,Cal Cunningham,Thom Tillis,2072,750,100,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,128,precinct,Joseph R. Biden,Donald J. Trump,903,366,21,1290,US SENATE,Cal Cunningham,Thom Tillis,888,338,59,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,129,precinct,Joseph R. Biden,Donald J. Trump,520,904,21,1445,US SENATE,Cal Cunningham,Thom Tillis,513,872,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alamance County,county:37001,1210,precinct,Joseph R. Biden,Donald J. Trump,760,636,24,1420,US SENATE,Cal Cunningham,Thom Tillis,744,596,66,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Alexander County,county:37003,B1,precinct,Joseph R. Biden,Donald J. Trump,534,1870,23,2427,US SENATE,Cal Cunningham,Thom Tillis,522,1769,113,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
